Religion,Cohort,Residence,Gender,Membership
Protestant,early Weimar,Rural,Male,Yes
Protestant,early Weimar,Rural,Male,Yes
Protestant,early Weimar,Rural,Male,Yes
Protestant,early Weimar,Rural,Male,Yes
Protestant,early Weimar,Rural,Male,Yes
Protestant,early Weimar,Rural,Male,Yes
Protestant,early Weimar,Rural,Male,Yes
Protestant,early Weimar,Rural,Male,Yes
Protestant,early Weimar,Rural,Male,Yes
Protestant,early Weimar,Rural,Male,Yes
Protestant,early Weimar,Rural,Male,Yes
Protestant,early Weimar,Rural,Male,Yes
Protestant,early Weimar,Rural,Male,Yes
Protestant,early Weimar,Rural,Male,Yes
Protestant,early Weimar,Rural,Male,Yes
Protestant,early Weimar,Rural,Male,Yes
Protestant,early Weimar,Rural,Male,Yes
Protestant,early Weimar,Rural,Male,Yes
Protestant,early Weimar,Rural,Male,Yes
Protestant,early Weimar,Rural,Male,Yes
Protestant,early Weimar,Rural,Male,Yes
Protestant,early Weimar,Rural,Male,Yes
Protestant,early Weimar,Rural,Male,Yes
Protestant,early Weimar,Rural,Male,Yes
Protestant,early Weimar,Rural,Male,Yes
Protestant,early Weimar,Rural,Male,Yes
Protestant,early Weimar,Rural,Male,Yes
Protestant,early Weimar,Rural,Male,Yes
Protestant,early Weimar,Rural,Male,Yes
Protestant,early Weimar,Rural,Male,Yes
Protestant,early Weimar,Rural,Male,Yes
Protestant,early Weimar,Rural,Male,Yes
Protestant,early Weimar,Rural,Male,Yes
Protestant,early Weimar,Rural,Male,Yes
Protestant,early Weimar,Rural,Male,Yes
Protestant,early Weimar,Rural,Male,Yes
Protestant,early Weimar,Rural,Female,Yes
Protestant,early Weimar,Rural,Female,Yes
Protestant,early Weimar,Rural,Female,Yes
Protestant,early Weimar,Rural,Female,Yes
Protestant,early Weimar,Rural,Female,Yes
Protestant,early Weimar,Rural,Female,Yes
Protestant,early Weimar,Rural,Female,Yes
Protestant,early Weimar,Rural,Female,Yes
Protestant,early Weimar,Rural,Female,Yes
Protestant,early Weimar,Rural,Female,Yes
Protestant,early Weimar,Rural,Female,Yes
Catholic,early Weimar,Rural,Male,Yes
Catholic,early Weimar,Rural,Male,Yes
Catholic,early Weimar,Rural,Male,Yes
Catholic,early Weimar,Rural,Male,Yes
Catholic,early Weimar,Rural,Male,Yes
Catholic,early Weimar,Rural,Male,Yes
Catholic,early Weimar,Rural,Male,Yes
Catholic,early Weimar,Rural,Male,Yes
Catholic,early Weimar,Rural,Male,Yes
Catholic,early Weimar,Rural,Male,Yes
Catholic,early Weimar,Rural,Male,Yes
Catholic,early Weimar,Rural,Male,Yes
Catholic,early Weimar,Rural,Male,Yes
Catholic,early Weimar,Rural,Male,Yes
Catholic,early Weimar,Rural,Male,Yes
Catholic,early Weimar,Rural,Male,Yes
Catholic,early Weimar,Rural,Male,Yes
Catholic,early Weimar,Rural,Male,Yes
Catholic,early Weimar,Rural,Male,Yes
Catholic,early Weimar,Rural,Male,Yes
Catholic,early Weimar,Rural,Male,Yes
Catholic,early Weimar,Rural,Male,Yes
Catholic,early Weimar,Rural,Male,Yes
Catholic,early Weimar,Rural,Male,Yes
Catholic,early Weimar,Rural,Male,Yes
Catholic,early Weimar,Rural,Male,Yes
Catholic,early Weimar,Rural,Male,Yes
Catholic,early Weimar,Rural,Male,Yes
Catholic,early Weimar,Rural,Male,Yes
Catholic,early Weimar,Rural,Male,Yes
Catholic,early Weimar,Rural,Male,Yes
Catholic,early Weimar,Rural,Male,Yes
Catholic,early Weimar,Rural,Male,Yes
Catholic,early Weimar,Rural,Male,Yes
Catholic,early Weimar,Rural,Male,Yes
Catholic,early Weimar,Rural,Male,Yes
Catholic,early Weimar,Rural,Male,Yes
Catholic,early Weimar,Rural,Male,Yes
Catholic,early Weimar,Rural,Male,Yes
Catholic,early Weimar,Rural,Male,Yes
Catholic,early Weimar,Rural,Male,Yes
Catholic,early Weimar,Rural,Male,Yes
Catholic,early Weimar,Rural,Male,Yes
Catholic,early Weimar,Rural,Male,Yes
Catholic,early Weimar,Rural,Male,Yes
Catholic,early Weimar,Rural,Male,Yes
Catholic,early Weimar,Rural,Male,Yes
Catholic,early Weimar,Rural,Male,Yes
Catholic,early Weimar,Rural,Male,Yes
Catholic,early Weimar,Rural,Male,Yes
Catholic,early Weimar,Rural,Male,Yes
Catholic,early Weimar,Rural,Male,Yes
Catholic,early Weimar,Rural,Male,Yes
Catholic,early Weimar,Rural,Male,Yes
Catholic,early Weimar,Rural,Male,Yes
Catholic,early Weimar,Rural,Male,Yes
Catholic,early Weimar,Rural,Male,Yes
Catholic,early Weimar,Rural,Male,Yes
Catholic,early Weimar,Rural,Male,Yes
Catholic,early Weimar,Rural,Male,Yes
Catholic,early Weimar,Rural,Male,Yes
Catholic,early Weimar,Rural,Male,Yes
Catholic,early Weimar,Rural,Male,Yes
Catholic,early Weimar,Rural,Male,Yes
Catholic,early Weimar,Rural,Male,Yes
Catholic,early Weimar,Rural,Male,Yes
Catholic,early Weimar,Rural,Male,Yes
Catholic,early Weimar,Rural,Male,Yes
Catholic,early Weimar,Rural,Male,Yes
Catholic,early Weimar,Rural,Male,Yes
Catholic,early Weimar,Rural,Male,Yes
Catholic,early Weimar,Rural,Male,Yes
Catholic,early Weimar,Rural,Male,Yes
Catholic,early Weimar,Rural,Male,Yes
Catholic,early Weimar,Rural,Male,Yes
Catholic,early Weimar,Rural,Male,Yes
Catholic,early Weimar,Rural,Male,Yes
Catholic,early Weimar,Rural,Male,Yes
Catholic,early Weimar,Rural,Male,Yes
Catholic,early Weimar,Rural,Male,Yes
Catholic,early Weimar,Rural,Male,Yes
Catholic,early Weimar,Rural,Male,Yes
Catholic,early Weimar,Rural,Male,Yes
Catholic,early Weimar,Rural,Male,Yes
Catholic,early Weimar,Rural,Male,Yes
Catholic,early Weimar,Rural,Male,Yes
Catholic,early Weimar,Rural,Male,Yes
Catholic,early Weimar,Rural,Male,Yes
Catholic,early Weimar,Rural,Male,Yes
Catholic,early Weimar,Rural,Male,Yes
Catholic,early Weimar,Rural,Male,Yes
Catholic,early Weimar,Rural,Male,Yes
Catholic,early Weimar,Rural,Male,Yes
Catholic,early Weimar,Rural,Male,Yes
Catholic,early Weimar,Rural,Male,Yes
Catholic,early Weimar,Rural,Male,Yes
Catholic,early Weimar,Rural,Male,Yes
Catholic,early Weimar,Rural,Male,Yes
Catholic,early Weimar,Rural,Male,Yes
Catholic,early Weimar,Rural,Male,Yes
Catholic,early Weimar,Rural,Male,Yes
Catholic,early Weimar,Rural,Male,Yes
Catholic,early Weimar,Rural,Male,Yes
Catholic,early Weimar,Rural,Male,Yes
Catholic,early Weimar,Rural,Male,Yes
Catholic,early Weimar,Rural,Male,Yes
Catholic,early Weimar,Rural,Male,Yes
Catholic,early Weimar,Rural,Male,Yes
Catholic,early Weimar,Rural,Male,Yes
Catholic,early Weimar,Rural,Male,Yes
Catholic,early Weimar,Rural,Male,Yes
Catholic,early Weimar,Rural,Male,Yes
Catholic,early Weimar,Rural,Male,Yes
Catholic,early Weimar,Rural,Male,Yes
Catholic,early Weimar,Rural,Male,Yes
Catholic,early Weimar,Rural,Male,Yes
Catholic,early Weimar,Rural,Male,Yes
Catholic,early Weimar,Rural,Male,Yes
Catholic,early Weimar,Rural,Male,Yes
Catholic,early Weimar,Rural,Male,Yes
Catholic,early Weimar,Rural,Male,Yes
Catholic,early Weimar,Rural,Male,Yes
Catholic,early Weimar,Rural,Male,Yes
Catholic,early Weimar,Rural,Male,Yes
Catholic,early Weimar,Rural,Male,Yes
Catholic,early Weimar,Rural,Male,Yes
Catholic,early Weimar,Rural,Male,Yes
Catholic,early Weimar,Rural,Male,Yes
Catholic,early Weimar,Rural,Male,Yes
Catholic,early Weimar,Rural,Male,Yes
Catholic,early Weimar,Rural,Male,Yes
Catholic,early Weimar,Rural,Male,Yes
Catholic,early Weimar,Rural,Male,Yes
Catholic,early Weimar,Rural,Male,Yes
Catholic,early Weimar,Rural,Male,Yes
Catholic,early Weimar,Rural,Male,Yes
Catholic,early Weimar,Rural,Male,Yes
Catholic,early Weimar,Rural,Female,Yes
Catholic,early Weimar,Rural,Female,Yes
Catholic,early Weimar,Rural,Female,Yes
Catholic,early Weimar,Rural,Female,Yes
Catholic,early Weimar,Rural,Female,Yes
Catholic,early Weimar,Rural,Female,Yes
Catholic,early Weimar,Rural,Female,Yes
Catholic,early Weimar,Rural,Female,Yes
Catholic,early Weimar,Rural,Female,Yes
Catholic,early Weimar,Rural,Female,Yes
Catholic,early Weimar,Rural,Female,Yes
Catholic,early Weimar,Rural,Female,Yes
Catholic,early Weimar,Rural,Female,Yes
Catholic,early Weimar,Rural,Female,Yes
Catholic,early Weimar,Rural,Female,Yes
Catholic,early Weimar,Rural,Female,Yes
Catholic,early Weimar,Rural,Female,Yes
Catholic,early Weimar,Rural,Female,Yes
Catholic,early Weimar,Rural,Female,Yes
Catholic,early Weimar,Rural,Female,Yes
Catholic,early Weimar,Rural,Female,Yes
Catholic,early Weimar,Rural,Female,Yes
Catholic,early Weimar,Rural,Female,Yes
Catholic,early Weimar,Rural,Female,Yes
Catholic,early Weimar,Rural,Female,Yes
Catholic,early Weimar,Rural,Female,Yes
Catholic,early Weimar,Rural,Female,Yes
Catholic,early Weimar,Rural,Female,Yes
Catholic,early Weimar,Rural,Female,Yes
Catholic,early Weimar,Rural,Female,Yes
Catholic,early Weimar,Rural,Female,Yes
Catholic,early Weimar,Rural,Female,Yes
Catholic,early Weimar,Rural,Female,Yes
None,early Weimar,Rural,Male,Yes
None,early Weimar,Rural,Male,Yes
None,early Weimar,Rural,Male,Yes
None,early Weimar,Rural,Male,Yes
None,early Weimar,Rural,Male,Yes
None,early Weimar,Rural,Male,Yes
None,early Weimar,Rural,Male,Yes
None,early Weimar,Rural,Male,Yes
None,early Weimar,Rural,Male,Yes
None,early Weimar,Rural,Male,Yes
None,early Weimar,Rural,Male,Yes
None,early Weimar,Rural,Male,Yes
None,early Weimar,Rural,Male,Yes
None,early Weimar,Rural,Male,Yes
None,early Weimar,Rural,Male,Yes
None,early Weimar,Rural,Male,Yes
None,early Weimar,Rural,Male,Yes
None,early Weimar,Rural,Male,Yes
None,early Weimar,Rural,Male,Yes
None,early Weimar,Rural,Male,Yes
Protestant,Late Weimar,Rural,Male,Yes
Protestant,Late Weimar,Rural,Male,Yes
Protestant,Late Weimar,Rural,Male,Yes
Protestant,Late Weimar,Rural,Male,Yes
Protestant,Late Weimar,Rural,Male,Yes
Protestant,Late Weimar,Rural,Male,Yes
Protestant,Late Weimar,Rural,Male,Yes
Protestant,Late Weimar,Rural,Male,Yes
Protestant,Late Weimar,Rural,Male,Yes
Protestant,Late Weimar,Rural,Male,Yes
Protestant,Late Weimar,Rural,Male,Yes
Protestant,Late Weimar,Rural,Male,Yes
Protestant,Late Weimar,Rural,Male,Yes
Protestant,Late Weimar,Rural,Male,Yes
Protestant,Late Weimar,Rural,Male,Yes
Protestant,Late Weimar,Rural,Male,Yes
Protestant,Late Weimar,Rural,Male,Yes
Protestant,Late Weimar,Rural,Male,Yes
Protestant,Late Weimar,Rural,Male,Yes
Protestant,Late Weimar,Rural,Male,Yes
Protestant,Late Weimar,Rural,Male,Yes
Protestant,Late Weimar,Rural,Male,Yes
Protestant,Late Weimar,Rural,Male,Yes
Protestant,Late Weimar,Rural,Male,Yes
Protestant,Late Weimar,Rural,Male,Yes
Protestant,Late Weimar,Rural,Male,Yes
Protestant,Late Weimar,Rural,Male,Yes
Protestant,Late Weimar,Rural,Male,Yes
Protestant,Late Weimar,Rural,Male,Yes
Protestant,Late Weimar,Rural,Male,Yes
Protestant,Late Weimar,Rural,Male,Yes
Protestant,Late Weimar,Rural,Male,Yes
Protestant,Late Weimar,Rural,Male,Yes
Protestant,Late Weimar,Rural,Male,Yes
Protestant,Late Weimar,Rural,Male,Yes
Protestant,Late Weimar,Rural,Male,Yes
Protestant,Late Weimar,Rural,Male,Yes
Protestant,Late Weimar,Rural,Male,Yes
Protestant,Late Weimar,Rural,Male,Yes
Protestant,Late Weimar,Rural,Male,Yes
Protestant,Late Weimar,Rural,Male,Yes
Protestant,Late Weimar,Rural,Male,Yes
Protestant,Late Weimar,Rural,Male,Yes
Protestant,Late Weimar,Rural,Male,Yes
Protestant,Late Weimar,Rural,Male,Yes
Protestant,Late Weimar,Rural,Male,Yes
Protestant,Late Weimar,Rural,Male,Yes
Protestant,Late Weimar,Rural,Male,Yes
Protestant,Late Weimar,Rural,Male,Yes
Protestant,Late Weimar,Rural,Male,Yes
Protestant,Late Weimar,Rural,Male,Yes
Protestant,Late Weimar,Rural,Male,Yes
Protestant,Late Weimar,Rural,Male,Yes
Protestant,Late Weimar,Rural,Male,Yes
Protestant,Late Weimar,Rural,Male,Yes
Protestant,Late Weimar,Rural,Male,Yes
Protestant,Late Weimar,Rural,Male,Yes
Protestant,Late Weimar,Rural,Male,Yes
Protestant,Late Weimar,Rural,Male,Yes
Protestant,Late Weimar,Rural,Male,Yes
Protestant,Late Weimar,Rural,Male,Yes
Protestant,Late Weimar,Rural,Male,Yes
Protestant,Late Weimar,Rural,Male,Yes
Protestant,Late Weimar,Rural,Male,Yes
Protestant,Late Weimar,Rural,Male,Yes
Protestant,Late Weimar,Rural,Male,Yes
Protestant,Late Weimar,Rural,Male,Yes
Protestant,Late Weimar,Rural,Male,Yes
Protestant,Late Weimar,Rural,Male,Yes
Protestant,Late Weimar,Rural,Male,Yes
Protestant,Late Weimar,Rural,Male,Yes
Protestant,Late Weimar,Rural,Male,Yes
Protestant,Late Weimar,Rural,Male,Yes
Protestant,Late Weimar,Rural,Male,Yes
Protestant,Late Weimar,Rural,Male,Yes
Protestant,Late Weimar,Rural,Male,Yes
Protestant,Late Weimar,Rural,Male,Yes
Protestant,Late Weimar,Rural,Male,Yes
Protestant,Late Weimar,Rural,Male,Yes
Protestant,Late Weimar,Rural,Male,Yes
Protestant,Late Weimar,Rural,Male,Yes
Protestant,Late Weimar,Rural,Male,Yes
Protestant,Late Weimar,Rural,Male,Yes
Protestant,Late Weimar,Rural,Male,Yes
Protestant,Late Weimar,Rural,Male,Yes
Protestant,Late Weimar,Rural,Male,Yes
Protestant,Late Weimar,Rural,Male,Yes
Protestant,Late Weimar,Rural,Male,Yes
Protestant,Late Weimar,Rural,Male,Yes
Protestant,Late Weimar,Rural,Male,Yes
Protestant,Late Weimar,Rural,Male,Yes
Protestant,Late Weimar,Rural,Male,Yes
Protestant,Late Weimar,Rural,Male,Yes
Protestant,Late Weimar,Rural,Male,Yes
Protestant,Late Weimar,Rural,Male,Yes
Protestant,Late Weimar,Rural,Male,Yes
Protestant,Late Weimar,Rural,Male,Yes
Protestant,Late Weimar,Rural,Male,Yes
Protestant,Late Weimar,Rural,Male,Yes
Protestant,Late Weimar,Rural,Male,Yes
Protestant,Late Weimar,Rural,Male,Yes
Protestant,Late Weimar,Rural,Male,Yes
Protestant,Late Weimar,Rural,Male,Yes
Protestant,Late Weimar,Rural,Male,Yes
Protestant,Late Weimar,Rural,Male,Yes
Protestant,Late Weimar,Rural,Male,Yes
Protestant,Late Weimar,Rural,Male,Yes
Protestant,Late Weimar,Rural,Male,Yes
Protestant,Late Weimar,Rural,Male,Yes
Protestant,Late Weimar,Rural,Male,Yes
Protestant,Late Weimar,Rural,Male,Yes
Protestant,Late Weimar,Rural,Male,Yes
Protestant,Late Weimar,Rural,Male,Yes
Protestant,Late Weimar,Rural,Male,Yes
Protestant,Late Weimar,Rural,Male,Yes
Protestant,Late Weimar,Rural,Male,Yes
Protestant,Late Weimar,Rural,Male,Yes
Protestant,Late Weimar,Rural,Male,Yes
Protestant,Late Weimar,Rural,Male,Yes
Protestant,Late Weimar,Rural,Male,Yes
Protestant,Late Weimar,Rural,Male,Yes
Protestant,Late Weimar,Rural,Male,Yes
Protestant,Late Weimar,Rural,Male,Yes
Protestant,Late Weimar,Rural,Male,Yes
Protestant,Late Weimar,Rural,Male,Yes
Protestant,Late Weimar,Rural,Male,Yes
Protestant,Late Weimar,Rural,Male,Yes
Protestant,Late Weimar,Rural,Male,Yes
Protestant,Late Weimar,Rural,Male,Yes
Protestant,Late Weimar,Rural,Male,Yes
Protestant,Late Weimar,Rural,Male,Yes
Protestant,Late Weimar,Rural,Male,Yes
Protestant,Late Weimar,Rural,Male,Yes
Protestant,Late Weimar,Rural,Male,Yes
Protestant,Late Weimar,Rural,Male,Yes
Protestant,Late Weimar,Rural,Male,Yes
Protestant,Late Weimar,Rural,Male,Yes
Protestant,Late Weimar,Rural,Male,Yes
Protestant,Late Weimar,Rural,Male,Yes
Protestant,Late Weimar,Rural,Male,Yes
Protestant,Late Weimar,Rural,Male,Yes
Protestant,Late Weimar,Rural,Male,Yes
Protestant,Late Weimar,Rural,Male,Yes
Protestant,Late Weimar,Rural,Male,Yes
Protestant,Late Weimar,Rural,Male,Yes
Protestant,Late Weimar,Rural,Male,Yes
Protestant,Late Weimar,Rural,Male,Yes
Protestant,Late Weimar,Rural,Male,Yes
Protestant,Late Weimar,Rural,Male,Yes
Protestant,Late Weimar,Rural,Male,Yes
Protestant,Late Weimar,Rural,Male,Yes
Protestant,Late Weimar,Rural,Male,Yes
Protestant,Late Weimar,Rural,Male,Yes
Protestant,Late Weimar,Rural,Male,Yes
Protestant,Late Weimar,Rural,Male,Yes
Protestant,Late Weimar,Rural,Male,Yes
Protestant,Late Weimar,Rural,Male,Yes
Protestant,Late Weimar,Rural,Male,Yes
Protestant,Late Weimar,Rural,Male,Yes
Protestant,Late Weimar,Rural,Male,Yes
Protestant,Late Weimar,Rural,Male,Yes
Protestant,Late Weimar,Rural,Male,Yes
Protestant,Late Weimar,Rural,Male,Yes
Protestant,Late Weimar,Rural,Male,Yes
Protestant,Late Weimar,Rural,Male,Yes
Protestant,Late Weimar,Rural,Male,Yes
Protestant,Late Weimar,Rural,Male,Yes
Protestant,Late Weimar,Rural,Male,Yes
Protestant,Late Weimar,Rural,Male,Yes
Protestant,Late Weimar,Rural,Male,Yes
Protestant,Late Weimar,Rural,Male,Yes
Protestant,Late Weimar,Rural,Male,Yes
Protestant,Late Weimar,Rural,Male,Yes
Protestant,Late Weimar,Rural,Male,Yes
Protestant,Late Weimar,Rural,Male,Yes
Protestant,Late Weimar,Rural,Male,Yes
Protestant,Late Weimar,Rural,Male,Yes
Protestant,Late Weimar,Rural,Male,Yes
Protestant,Late Weimar,Rural,Male,Yes
Protestant,Late Weimar,Rural,Male,Yes
Protestant,Late Weimar,Rural,Male,Yes
Protestant,Late Weimar,Rural,Male,Yes
Protestant,Late Weimar,Rural,Male,Yes
Protestant,Late Weimar,Rural,Male,Yes
Protestant,Late Weimar,Rural,Male,Yes
Protestant,Late Weimar,Rural,Male,Yes
Protestant,Late Weimar,Rural,Male,Yes
Protestant,Late Weimar,Rural,Male,Yes
Protestant,Late Weimar,Rural,Male,Yes
Protestant,Late Weimar,Rural,Male,Yes
Protestant,Late Weimar,Rural,Male,Yes
Protestant,Late Weimar,Rural,Male,Yes
Protestant,Late Weimar,Rural,Male,Yes
Protestant,Late Weimar,Rural,Male,Yes
Protestant,Late Weimar,Rural,Male,Yes
Protestant,Late Weimar,Rural,Male,Yes
Protestant,Late Weimar,Rural,Male,Yes
Protestant,Late Weimar,Rural,Male,Yes
Protestant,Late Weimar,Rural,Male,Yes
Protestant,Late Weimar,Rural,Male,Yes
Protestant,Late Weimar,Rural,Male,Yes
Protestant,Late Weimar,Rural,Male,Yes
Protestant,Late Weimar,Rural,Male,Yes
Protestant,Late Weimar,Rural,Male,Yes
Protestant,Late Weimar,Rural,Male,Yes
Protestant,Late Weimar,Rural,Male,Yes
Protestant,Late Weimar,Rural,Male,Yes
Protestant,Late Weimar,Rural,Male,Yes
Protestant,Late Weimar,Rural,Male,Yes
Protestant,Late Weimar,Rural,Male,Yes
Protestant,Late Weimar,Rural,Male,Yes
Protestant,Late Weimar,Rural,Male,Yes
Protestant,Late Weimar,Rural,Male,Yes
Protestant,Late Weimar,Rural,Male,Yes
Protestant,Late Weimar,Rural,Male,Yes
Protestant,Late Weimar,Rural,Male,Yes
Protestant,Late Weimar,Rural,Male,Yes
Protestant,Late Weimar,Rural,Male,Yes
Protestant,Late Weimar,Rural,Male,Yes
Protestant,Late Weimar,Rural,Male,Yes
Protestant,Late Weimar,Rural,Male,Yes
Protestant,Late Weimar,Rural,Male,Yes
Protestant,Late Weimar,Rural,Male,Yes
Protestant,Late Weimar,Rural,Male,Yes
Protestant,Late Weimar,Rural,Male,Yes
Protestant,Late Weimar,Rural,Male,Yes
Protestant,Late Weimar,Rural,Male,Yes
Protestant,Late Weimar,Rural,Male,Yes
Protestant,Late Weimar,Rural,Male,Yes
Protestant,Late Weimar,Rural,Male,Yes
Protestant,Late Weimar,Rural,Male,Yes
Protestant,Late Weimar,Rural,Male,Yes
Protestant,Late Weimar,Rural,Male,Yes
Protestant,Late Weimar,Rural,Male,Yes
Protestant,Late Weimar,Rural,Male,Yes
Protestant,Late Weimar,Rural,Male,Yes
Protestant,Late Weimar,Rural,Male,Yes
Protestant,Late Weimar,Rural,Male,Yes
Protestant,Late Weimar,Rural,Male,Yes
Protestant,Late Weimar,Rural,Male,Yes
Protestant,Late Weimar,Rural,Male,Yes
Protestant,Late Weimar,Rural,Male,Yes
Protestant,Late Weimar,Rural,Male,Yes
Protestant,Late Weimar,Rural,Male,Yes
Protestant,Late Weimar,Rural,Male,Yes
Protestant,Late Weimar,Rural,Male,Yes
Protestant,Late Weimar,Rural,Male,Yes
Protestant,Late Weimar,Rural,Male,Yes
Protestant,Late Weimar,Rural,Male,Yes
Protestant,Late Weimar,Rural,Male,Yes
Protestant,Late Weimar,Rural,Male,Yes
Protestant,Late Weimar,Rural,Male,Yes
Protestant,Late Weimar,Rural,Male,Yes
Protestant,Late Weimar,Rural,Male,Yes
Protestant,Late Weimar,Rural,Male,Yes
Protestant,Late Weimar,Rural,Female,Yes
Protestant,Late Weimar,Rural,Female,Yes
Protestant,Late Weimar,Rural,Female,Yes
Protestant,Late Weimar,Rural,Female,Yes
Protestant,Late Weimar,Rural,Female,Yes
Protestant,Late Weimar,Rural,Female,Yes
Protestant,Late Weimar,Rural,Female,Yes
Protestant,Late Weimar,Rural,Female,Yes
Protestant,Late Weimar,Rural,Female,Yes
Protestant,Late Weimar,Rural,Female,Yes
Protestant,Late Weimar,Rural,Female,Yes
Protestant,Late Weimar,Rural,Female,Yes
Protestant,Late Weimar,Rural,Female,Yes
Protestant,Late Weimar,Rural,Female,Yes
Protestant,Late Weimar,Rural,Female,Yes
Protestant,Late Weimar,Rural,Female,Yes
Protestant,Late Weimar,Rural,Female,Yes
Protestant,Late Weimar,Rural,Female,Yes
Protestant,Late Weimar,Rural,Female,Yes
Protestant,Late Weimar,Rural,Female,Yes
Protestant,Late Weimar,Rural,Female,Yes
Protestant,Late Weimar,Rural,Female,Yes
Protestant,Late Weimar,Rural,Female,Yes
Protestant,Late Weimar,Rural,Female,Yes
Protestant,Late Weimar,Rural,Female,Yes
Protestant,Late Weimar,Rural,Female,Yes
Protestant,Late Weimar,Rural,Female,Yes
Protestant,Late Weimar,Rural,Female,Yes
Protestant,Late Weimar,Rural,Female,Yes
Protestant,Late Weimar,Rural,Female,Yes
Protestant,Late Weimar,Rural,Female,Yes
Protestant,Late Weimar,Rural,Female,Yes
Protestant,Late Weimar,Rural,Female,Yes
Protestant,Late Weimar,Rural,Female,Yes
Protestant,Late Weimar,Rural,Female,Yes
Protestant,Late Weimar,Rural,Female,Yes
Catholic,Late Weimar,Rural,Male,Yes
Catholic,Late Weimar,Rural,Male,Yes
Catholic,Late Weimar,Rural,Male,Yes
Catholic,Late Weimar,Rural,Male,Yes
Catholic,Late Weimar,Rural,Male,Yes
Catholic,Late Weimar,Rural,Male,Yes
Catholic,Late Weimar,Rural,Male,Yes
Catholic,Late Weimar,Rural,Male,Yes
Catholic,Late Weimar,Rural,Male,Yes
Catholic,Late Weimar,Rural,Male,Yes
Catholic,Late Weimar,Rural,Male,Yes
Catholic,Late Weimar,Rural,Male,Yes
Catholic,Late Weimar,Rural,Male,Yes
Catholic,Late Weimar,Rural,Male,Yes
Catholic,Late Weimar,Rural,Male,Yes
Catholic,Late Weimar,Rural,Male,Yes
Catholic,Late Weimar,Rural,Male,Yes
Catholic,Late Weimar,Rural,Male,Yes
Catholic,Late Weimar,Rural,Male,Yes
Catholic,Late Weimar,Rural,Male,Yes
Catholic,Late Weimar,Rural,Male,Yes
Catholic,Late Weimar,Rural,Male,Yes
Catholic,Late Weimar,Rural,Male,Yes
Catholic,Late Weimar,Rural,Male,Yes
Catholic,Late Weimar,Rural,Male,Yes
Catholic,Late Weimar,Rural,Male,Yes
